ra,dec,class,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z,petroRad_r,extinction_r
203.520489283825,0.217051605085591,Galaxy,20.61904,19.19834,18.64988,18.19355,17.93227,18.76489,17.53854,16.89876,16.52102,16.23707,4.643579,0.07716817
203.568054176986,0.0287717442268176,Galaxy,21.78616,20.18343,19.2056,18.73483,18.4402,19.66659,18.46034,17.63737,17.31693,17.09089,5.169244,0.08556736
204.414206570315,0.028529191842173,Galaxy,20.79531,19.54573,19.13809,19.52089,20.0221,20.80297,19.55495,19.18328,19.58895,20.12688,1.376218,0.06999662
205.174792137572,0.785297316030259,Star,19.78798,18.88269,18.60028,18.46737,18.42393,19.81047,18.94203,18.63733,18.52112,18.47961,1.254398,0.07804014
205.186399308373,1.46730649240157,Galaxy,23.02373,22.27746,20.63964,20.07614,19.56053,21.33979,20.74619,19.19517,18.5835,18.03851,4.407605,0.06700634
206.283593770946,0.717030265799433,Galaxy,24.22621,22.4176,20.85439,20.07642,19.47595,23.09332,21.67864,20.51347,19.69912,18.90462,2.251961,0.07956038
202.246558223237,1.91572390112649,Galaxy,19.95181,18.11171,17.40816,17.09319,16.69657,18.57158,16.83181,15.99245,15.6217,15.29262,5.320296,0.0782486
205.359867260474,0.227780795197316,Galaxy,23.64392,21.94465,20.22731,19.65847,19.1674,22.74433,21.0961,19.59914,18.89827,18.37951,2.365969,0.08245152
206.37330394999,0.365658850256183,Star,20.31988,19.10279,18.95138,18.88751,18.92018,20.40868,19.16479,19.03294,18.98233,19.22372,1.295627,0.07995147
206.383404249968,0.130560746195773,Star,19.82161,18.92317,18.62081,18.50488,18.49323,19.87364,18.95424,18.66694,18.57762,18.50238,1.126024,0.0752812
206.391818001819,0.431487090576231,Galaxy,21.12493,18.97206,17.98301,17.52115,17.18292,18.52194,16.84162,16.02139,15.61134,15.36007,8.04304,0.07983764
206.398280460324,1.6848590043215,Galaxy,21.12723,20.00261,19.45807,18.97161,18.79319,20.11301,18.1351,17.65212,17.32793,17.34439,5.576477,0.07468868
202.023394136012,1.07963543190813,Galaxy,21.8612,19.48296,18.41762,17.93157,17.51468,20.14985,18.45551,17.36669,16.92013,16.63523,4.004412,0.07293889
203.086263656294,1.92641859953803,Galaxy,21.61559,20.2725,19.84612,19.51573,18.97446,19.38088,17.91034,17.30371,16.96879,16.70256,6.095279,0.06684537
203.088512416169,1.10144557128647,Galaxy,20.13513,18.95928,18.37315,17.82247,17.5633,19.0873,17.70046,17.01913,16.65015,16.464,5.506925,0.08261234
203.706623339146,0.202557243518447,Galaxy,22.08852,20.6712,19.22059,18.6432,18.30711,21.35977,19.18183,17.91149,17.39304,17.29702,4.259794,0.06996772
204.685159585257,1.91768473624423,Quasar,18.78572,18.74241,18.6474,18.50049,18.28955,18.85645,18.74859,18.70507,18.53096,18.43931,1.19002,0.07348873
204.686473097077,0.377813578545079,Galaxy,23.17009,22.1966,20.73572,19.88065,19.29572,21.2037,21.95073,19.07868,18.26651,17.96891,7.856812,0.07687534
204.752966192309,1.45913003787809,Galaxy,21.62009,20.5144,20.27521,20.12447,19.66068,19.04018,17.87278,17.47663,17.40311,17.31323,11.3325,0.06457934
205.433774381415,0.440185271455572,Galaxy,20.2944,18.36639,17.48489,17.11618,16.78395,18.52432,16.85784,16.06089,15.66407,15.40487,5.128644,0.08337033
205.438586727032,0.864999499045406,Galaxy,21.1519,20.00814,19.63565,19.38249,19.23615,19.31118,18.06424,17.66655,17.38523,17.27195,5.601026,0.07856637
205.951083552651,1.37234345718462,Galaxy,20.98625,20.27032,19.61802,19.38976,19.57242,18.22714,17.27637,16.85578,16.76068,17.26839,11.94866,0.07344716
205.969956179759,1.00263656942079,Quasar,19.27994,18.99862,18.48174,18.22028,17.95149,19.12935,18.69864,18.00645,17.6837,17.38507,2.319249,0.08645689
206.11572289427,0.242068433457807,Galaxy,21.02575,19.53123,18.80999,18.21016,17.90347,18.68269,17.41367,16.74336,16.32491,16.01739,6.662924,0.07917459
206.164676067928,0.512814223922181,Galaxy,20.91723,19.491,18.59921,18.16119,17.85301,19.32302,17.8395,17.04439,16.60579,16.39912,4.466576,0.08210678
206.802611794256,0.945478590431543,Galaxy,24.02503,22.62538,20.93433,20.06022,19.4964,21.6573,22.05665,20.2466,19.25778,18.889,3.329254,0.079567
203.882690956007,0.280850993470512,Star,18.96712,17.74745,17.23975,17.02822,16.94335,19.02619,17.78848,17.30375,17.07821,17.01022,1.179169,0.07307824
203.975421999906,0.752554786992901,Galaxy,23.08402,21.20941,19.62019,19.11027,18.73188,21.68425,20.0351,18.5897,18.02002,17.68731,3.936838,0.0631021
203.979701029756,1.01392739788759,Star,18.94064,17.9759,17.65276,17.53719,17.50385,19.02359,17.99948,17.69303,17.58286,17.50917,1.46108,0.06543625
203.994102424926,1.73005631474287,Galaxy,21.09676,19.27445,18.61693,18.18223,17.51889,16.57199,14.94548,14.37069,14.05303,13.87945,20.21642,0.08362236
203.121117463465,1.94480625379344,Galaxy,23.27633,21.29079,19.91044,19.3135,18.92841,21.84986,20.22245,18.64201,18.08626,17.71903,3.947301,0.06799848
203.131717022949,1.54934425312752,Galaxy,20.72035,19.92463,20.12667,20.12313,19.79834,18.79115,17.79795,17.60103,17.5388,17.75919,8.300873,0.0764019
205.452632969718,0.651372625914813,Galaxy,24.63759,22.28257,20.73674,19.76636,19.2273,21.84432,21.03687,19.69067,18.77822,18.07413,3.537786,0.0803777
205.549245777448,0.823579334373834,Galaxy,20.88507,19.60261,19.20946,18.97539,18.90417,18.8577,17.87858,17.47286,17.20188,17.14827,5.395333,0.0749635
206.500122248081,1.59947486564644,Star,18.62379,18.56322,18.97474,19.26379,19.45116,18.63793,18.58989,18.99874,19.36183,19.66671,1.276026,0.07522284
206.500994470662,0.825702320384406,Star,21.69645,18.78557,17.36288,16.51079,16.07656,21.85513,18.8195,17.36178,16.54771,16.12041,1.420651,0.08308056
206.502216136057,1.89851383527773,Star,16.9532,16.04307,15.79037,15.69545,15.70074,17.0141,16.09274,15.84693,15.7573,15.75097,1.264847,0.07804877
202.658477641851,1.82632560848286,Galaxy,21.65352,19.51888,18.44913,18.01226,17.43469,19.97001,18.46688,17.2119,16.68789,16.35238,3.566205,0.06703386
202.67393100539,0.541190486373458,Star,19.59457,17.8215,17.32782,16.89459,16.77289,19.67495,17.86581,17.30413,16.94422,16.83705,1.348522,0.0710894
202.685651426405,1.17835251808713,Galaxy,23.00874,21.24033,19.76258,19.00908,18.46864,20.50638,19.75051,18.46547,17.83457,17.4333,5.67586,0.08090676
202.699122024743,0.886999812372745,Galaxy,23.28226,22.22799,20.48901,19.63676,19.07368,26.9333,20.68121,19.37166,18.58956,18.06495,4.185366,0.07759938
202.705626597681,0.395228617515716,Galaxy,24.43279,21.69163,20.08488,19.39552,19.05846,25.47085,20.98881,19.26769,18.63341,18.30057,2.446718,0.069052
204.062416564593,1.95663156636481,Galaxy,21.14641,19.26198,18.21395,17.8692,17.46013,20.16104,18.43071,17.39283,16.95276,16.6411,3.349804,0.06928478
206.423535829358,1.64568055160241,Quasar,21.22237,20.67113,20.39717,20.08578,19.75789,21.25207,20.774,20.44233,20.13002,19.80767,1.369218,0.07465368
206.984425674434,0.543216007560714,Galaxy,21.87514,20.59937,19.70775,19.2725,18.808,19.15156,18.30239,17.60186,17.22905,17.02313,6.175417,0.08019646
206.992714699157,1.0525503859469,Galaxy,22.87401,22.09066,20.46207,19.799,19.25345,20.71846,20.69141,19.09161,18.53804,17.99963,4.318076,0.0827731
204.858750295355,0.444871018114153,Star,19.76921,19.27392,19.37025,19.53389,19.74768,19.83883,19.30403,19.41761,19.63942,19.78214,1.266706,0.0828886
205.867616968336,0.43663872859975,Galaxy,21.83517,20.8095,20.09423,19.84543,19.61516,19.08458,18.01029,17.57945,17.39935,17.54213,7.921858,0.0843907
205.879453318669,1.1715243103159,Galaxy,22.50597,21.15972,19.72429,19.14141,18.7727,20.46138,19.76647,18.19302,17.74046,18.00725,7.149093,0.07448877
206.681678071116,0.510420895417465,Star,18.67905,17.65863,17.35213,17.2359,17.2275,18.71579,17.7141,17.41568,17.30524,17.31292,1.166313,0.07689733
202.10085392066,1.08885227573926,Galaxy,21.95183,20.43035,19.17038,18.56491,18.09196,20.48308,19.24548,17.95564,17.47359,17.01529,4.962461,0.07568988
202.960483140737,0.755226139350433,Quasar,19.48877,19.37845,19.18216,18.944,18.93337,19.56919,19.39184,19.234,19.00858,18.92826,1.445406,0.06834247
202.973581222149,0.555771853745665,Galaxy,22.48755,20.67605,19.49928,18.98645,18.37046,20.53948,18.67545,17.60532,17.13419,16.937,6.148727,0.07229736
203.548373349963,0.764609129864886,Galaxy,22.06727,20.31712,19.41141,18.96028,18.55767,19.64188,18.31933,17.52715,17.11713,16.86583,5.797053,0.07029664
203.561500120438,1.68241770482823,Galaxy,22.95698,21.22544,19.68794,19.16421,18.65986,21.88667,20.0821,18.60605,18.04117,17.56301,3.494539,0.06841486
203.584324342268,1.96075484892105,Star,17.72624,16.82283,16.55791,16.43763,16.45321,17.76635,16.87534,16.59877,16.50557,16.51248,1.045901,0.0650157
203.589985145238,0.47738658489564,Star,19.11575,18.30635,18.00671,17.92931,17.90472,19.22796,18.33966,18.10486,18.01574,17.99319,1.196691,0.07179286
204.435614391836,1.69750530278572,Galaxy,20.99601,18.99252,18.14375,17.82524,17.41077,20.1778,18.44263,17.53818,17.13128,16.81209,2.807156,0.0730045
205.164868990918,1.99531151443584,Star,24.54445,22.1394,20.88148,19.78674,19.32569,24.85819,21.6803,20.42091,19.61399,18.87798,3.231461,0.07123505
205.216228879736,1.8424083390787,Galaxy,24.73416,22.49168,20.76923,20.10067,19.57863,28.30357,21.6346,19.97791,19.24291,19.19038,3.412343,0.0745602
205.21846291044,1.36733433493489,Star,17.13008,16.2213,15.93771,15.81871,15.79606,17.18049,16.26253,15.97603,15.87049,15.87236,1.287769,0.06931357
206.267184287197,1.99856462974145,Galaxy,20.93749,19.94965,19.61156,19.38877,19.03998,19.39995,17.74688,17.3199,17.08481,16.98607,6.284995,0.07743433
206.276365887834,1.40912755029488,Quasar,22.35266,20.96531,20.62195,20.17197,19.73021,22.57034,20.99066,20.62112,20.31502,19.64767,1.285004,0.08539503
206.920778180535,0.54949153837118,Galaxy,20.57698,19.90585,19.17804,18.79937,18.53248,19.69912,18.82193,18.08182,17.65865,17.4748,3.851116,0.08006123
206.928382795627,0.799950055106043,Galaxy,21.31709,19.90663,19.28572,18.85023,18.34053,19.21704,18.00106,17.22353,16.79746,16.5573,5.802784,0.08185049
202.223989454558,1.97367344364301,Galaxy,21.70694,19.90866,19.05699,18.66772,18.31977,20.44543,18.72724,17.74895,17.36814,16.9932,3.763705,0.07842312
206.381441124027,1.9224622331578,Galaxy,20.48228,19.35547,18.76977,18.38611,17.92014,18.46755,17.15796,16.49879,16.13342,15.93847,6.067873,0.07986955
206.862568538627,0.833597171399617,Quasar,21.78371,20.8715,20.69023,20.7402,20.42727,21.6776,20.95494,20.64513,20.9039,20.70391,1.413651,0.08077211
202.041513630042,1.92046855738636,Galaxy,23.65829,20.97698,19.53116,19.01607,18.60337,24.7443,19.98893,18.40428,17.8274,17.54742,3.421255,0.07594804
202.042400779655,1.53959424762162,Galaxy,20.10867,19.11938,18.89129,18.54349,18.38449,19.49265,18.30831,17.87519,17.54119,17.52448,3.05049,0.08133285
202.877438431841,0.125979303130499,Star,19.85003,18.62926,18.64634,18.67129,18.66959,19.91329,18.66501,18.69205,18.72055,18.72173,1.240548,0.06500002
202.91928466931,1.8000554998417,Galaxy,19.80777,18.94912,18.90043,18.88235,18.46793,18.2843,17.18896,16.78997,16.5912,16.43009,6.610559,0.06089174
203.064396569311,0.571525301478314,Galaxy,20.30831,19.09341,18.59322,18.12465,17.76903,19.703,18.48583,17.81519,17.35023,17.13951,2.62066,0.07287078
203.698653722566,1.57444439314957,Galaxy,20.04543,19.07204,18.6931,18.3307,17.84109,18.71196,17.34825,16.77341,16.36628,16.09518,5.792559,0.07141777
204.676817197411,1.95625258149031,Galaxy,20.62359,19.31734,18.85086,18.38018,17.89138,17.38607,16.17677,15.62513,15.25598,15.00908,11.82678,0.07573226
204.680134315798,1.24232111911279,Galaxy,21.56999,20.3467,19.34243,18.85405,18.4136,20.23995,18.60785,17.64836,17.1371,16.7685,5.569906,0.06556527
204.71161208125,1.09048901146771,Galaxy,20.23796,19.4933,18.93409,18.64203,18.41795,19.04122,18.0962,17.70504,17.39664,17.23106,3.811617,0.06283676
205.441294331384,0.89187337334237,Galaxy,20.99403,19.19988,18.35842,18.00628,17.75039,20.34,18.6544,17.77615,17.40405,17.13189,2.494622,0.08153937
205.939407689226,0.466728639743026,Galaxy,20.97023,19.50362,18.58311,18.19902,17.83575,17.24835,16.09346,15.57709,15.23341,15.10606,9.610455,0.08861442
205.967346285908,1.046115530258,Galaxy,20.63903,19.04632,18.23286,17.71883,17.42073,19.36176,17.70545,16.82245,16.37681,15.95796,5.346501,0.08644906
206.126745629108,1.27672345344837,Galaxy,21.71051,19.70388,18.57267,18.10679,17.79431,20.90036,18.96708,17.79442,17.37629,17.0083,3.018224,0.08108348
206.150613649054,0.556608723127063,Quasar,20.61375,20.6617,20.21458,20.21813,20.0567,20.63253,20.78481,20.36461,20.37738,20.12873,1.141848,0.08544142
206.158645517779,0.819634382872866,Galaxy,20.40314,18.8318,18.08541,17.8799,17.54791,19.4054,18.09849,17.37027,17.01936,16.77503,3.208006,0.09066241
206.185923677298,0.175627148862755,Galaxy,20.72303,18.89567,17.93208,17.48229,17.17559,17.87477,16.318,15.50168,15.101,14.88899,11.67139,0.07599421
203.95358137577,1.69441007709293,Galaxy,23.51834,21.45818,19.90206,19.31528,18.8206,21.75501,20.93966,19.13862,18.58955,18.14081,2.731828,0.07780381
202.42914119329,1.74242825972235,Galaxy,24.35649,22.05517,20.34124,19.72213,19.22289,24.64749,20.86877,19.32291,18.67891,18.3584,3.156326,0.07394093
203.114944871249,0.747012145918508,Galaxy,24.3541,22.34205,20.74391,19.84836,19.3652,21.01845,21.33998,19.55986,18.85546,18.5533,4.918083,0.07924005
203.12033998532,0.630887867113925,Galaxy,23.1792,22.00003,20.40429,19.697,19.09824,22.095,21.365,19.45796,18.79925,18.28187,3.232769,0.07394093
203.123650361715,1.14902533126185,Galaxy,20.38514,18.29701,17.3175,16.8005,16.37114,19.21694,17.22879,16.25492,15.81062,15.50822,4.28687,0.08276267
203.135307746709,1.06641411385406,Galaxy,20.54579,18.76167,17.83935,17.3452,16.93033,18.89273,17.15405,16.24301,15.83013,15.57275,6.975957,0.08103351
204.593225179129,1.15356378023117,Galaxy,21.17297,19.55886,18.37671,17.91216,17.46425,18.81917,17.45797,16.3903,15.94034,15.65479,8.352192,0.06971147
204.618720055724,0.510272931538485,Galaxy,20.90173,19.80325,19.41059,19.19217,18.80305,17.95202,16.80465,16.34313,16.05724,16.30406,13.15737,0.08114332
204.92101350623,0.459300915545901,Galaxy,20.88208,18.91818,17.98093,17.63757,17.21895,19.26241,17.54439,16.62516,16.20855,15.91208,4.795195,0.08625449
205.458897549737,0.34507466826632,Galaxy,19.93753,17.94171,17.10795,16.66598,16.31918,18.59814,16.71998,15.80018,15.38101,15.08486,4.667407,0.08787904
205.461244323411,1.43108761074285,Galaxy,22.11325,21.70898,19.89253,19.2973,18.92122,21.62303,20.66698,19.02877,18.316,17.74685,3.50474,0.07214551
205.481138491625,0.799948243595925,Galaxy,22.37429,20.84893,19.50564,18.95568,18.73161,23.31398,19.75434,18.31717,17.75365,17.44502,5.26458,0.07518155
202.686655831462,1.19979536943884,Quasar,19.2015,19.03534,18.79212,18.78035,18.62911,19.22368,19.04022,18.83043,18.78713,18.64958,1.295855,0.08248994
204.02741976054,0.844228624683839,Star,19.37773,18.9488,18.74684,18.71678,18.77893,19.37728,18.96204,18.82658,18.77567,18.84426,1.314365,0.06086871
205.783502198774,1.38399978865159,Galaxy,23.33978,22.32836,20.85011,19.82051,19.31914,27.73436,20.94624,19.4531,18.7969,18.10322,11.3066,0.07822783
206.419849079139,0.5528892480693,Galaxy,21.95243,19.81189,18.7606,18.34644,18.03624,19.89111,18.45824,17.51182,17.11248,16.80891,4.928102,0.07782091
206.84622226082,0.366330472567094,Quasar,24.29835,20.97569,19.23186,18.90005,18.82387,23.21099,21.0848,19.28324,18.94694,19.08347,1.083413,0.07532422
202.05977551066,0.473024084137606,Galaxy,20.61986,18.76609,17.87636,17.44732,17.15278,19.81331,17.96144,17.0493,16.64341,16.34254,3.118819,0.07637974
202.074513341085,0.0182105064226538,Galaxy,21.94644,20.07017,18.90509,18.36484,18.03547,20.72,18.8548,17.74247,17.28018,16.9208,4.732276,0.07007687
202.978674943626,0.470475101506008,Galaxy,23.61544,22.52466,20.91253,20.03768,19.50154,25.54979,21.90674,20.12527,19.1615,19.16467,7.358022,0.06687704
203.621802823229,1.38153405979877,Galaxy,20.89453,18.98148,18.27667,17.91579,17.47131,20.00748,18.17673,17.27035,16.84237,16.55517,3.353798,0.06162989
203.624567563772,1.70415172003858,Quasar,19.02806,18.7158,18.4757,18.22481,18.23774,19.08021,18.76434,18.54579,18.32791,18.34873,1.028764,0.0725264
203.733434225822,1.60584064177396,Galaxy,24.26033,22.40181,20.76416,19.93522,19.25658,21.83037,22.03669,20.04249,19.36817,18.44745,3.94118,0.07227266
203.746620338712,1.30006961795327,Galaxy,20.23352,18.85117,18.23907,17.86866,17.4891,19.02712,17.49214,16.76098,16.40443,16.18314,5.396151,0.05935511
203.783034463767,0.471720847867145,Galaxy,21.00501,20.02474,19.22093,18.86461,18.69876,18.77159,17.42003,16.89833,16.59056,16.6728,8.931605,0.06809002
204.255328198877,0.279560020619023,Galaxy,23.7924,21.69257,20.17804,19.60891,18.98628,25.60169,20.36313,18.89755,18.42201,18.14976,3.631053,0.07153063
204.287208671729,0.660664763086373,Star,18.47862,17.31519,16.89383,16.70774,16.71948,18.3316,17.08939,16.65888,16.51155,16.45378,1.763296,0.07244094
203.402831364432,0.540221494802093,Quasar,20.09226,19.22388,19.02094,18.96012,19.05249,20.2392,19.27386,19.0781,19.01034,19.18366,1.206553,0.07310334
203.548866787366,0.795044547625144,Galaxy,22.9112,22.35527,20.9094,19.95961,19.2737,20.99975,21.88969,19.64455,18.66016,18.25648,5.405421,0.0680733
205.188823375171,0.630578221865983,Galaxy,21.94924,19.97915,18.84732,18.35758,17.93503,19.36619,17.70606,16.75092,16.30828,16.04826,7.351291,0.08098938
205.210094711795,1.70912915874691,Galaxy,23.2917,20.91363,19.395,18.86896,18.4814,21.57639,19.70633,18.28702,17.65033,17.29039,4.61797,0.07058173
205.216914740255,0.102449159754886,Galaxy,23.89859,21.52447,19.92149,19.2547,18.82582,21.56387,20.11537,18.55488,17.9666,17.49003,4.024132,0.08496749
205.246117637166,0.0846214546279071,Quasar,19.62054,18.99318,18.96055,18.93589,18.75375,19.68765,19.00363,18.98858,18.93633,18.75121,1.11908,0.08367869
206.252093081787,0.0974952709482343,Galaxy,20.91849,19.24259,18.39152,18.01888,17.75554,20.28946,18.40535,17.55991,17.17201,16.86859,2.435865,0.07324063
206.274403011497,0.232022807361405,Galaxy,20.76414,18.76263,17.99342,17.48796,17.17969,19.0031,17.18318,16.26492,15.85631,15.50923,7.203528,0.07930134
206.911038448337,1.610092137987,Quasar,20.05449,19.3905,19.2099,19.11691,18.85037,20.12434,19.39927,19.24596,19.16326,18.96213,1.262488,0.06818261
202.257785632946,0.936325062566009,Galaxy,21.02444,19.48236,18.42379,17.91241,17.59945,19.37426,17.96508,17.06466,16.59793,16.2606,4.465773,0.07783914
206.883880209771,1.22540998995582,Quasar,19.70214,19.27112,19.16735,19.05495,18.93956,19.7225,19.27241,19.22883,19.1125,19.04173,1.260179,0.07073912
202.032360405872,1.6520358329177,Galaxy,21.10907,20.07769,19.53444,19.26666,18.71465,19.64602,18.41364,17.59561,17.2101,17.0374,4.368873,0.07723977
202.036209516847,0.44220472316133,Galaxy,23.5892,21.16583,19.49421,18.81367,18.46458,21.77026,19.96362,18.41907,17.81656,17.47423,3.548766,0.07631447
203.070099217917,1.22322882573833,Galaxy,20.10688,18.16243,17.33325,16.85842,16.4706,18.30614,16.64375,15.76964,15.36275,15.07042,7.591372,0.0786835
203.07915587918,1.16404562415047,Galaxy,20.82621,19.00312,18.22838,17.76846,17.36728,19.29877,17.5955,16.80394,16.40165,16.17379,5.663698,0.08122332
203.082044673479,1.54249547450453,Galaxy,21.85137,20.2351,19.29825,18.79176,18.33324,21.35404,18.68511,17.7415,17.22684,16.83974,5.163015,0.08083979
203.675658188119,0.188895939666244,Galaxy,23.25008,22.60123,20.96566,19.91701,19.63221,24.68456,21.69858,20.01517,18.84379,18.74739,3.115475,0.07096358
203.712586762818,1.91105916931401,Galaxy,21.53001,19.68011,18.83957,18.43334,17.82653,19.67254,18.05183,17.21507,16.84398,16.51615,6.41802,0.07449796
204.699507946915,0.309663616599834,Galaxy,23.80927,22.55043,20.97456,20.12225,19.67589,20.83935,25.27567,20.04928,19.09459,18.63434,5.482412,0.07837435
205.443817402795,1.26632023697138,Quasar,21.23983,20.08166,19.55651,19.10641,18.56182,21.08422,20.08978,19.57011,19.0829,18.52326,1.594919,0.0782957
